budget,graph_id,arm,stratum,source_family,fold,AE2,ProfileAE,signed_rho2,prediction,in_unit_interval,monotone
0.025,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.006615091749336499,0.00871650289162956,0.006615091749336499,"[0.35740185246556005, 0.14187391481980965, 0.04352950366987359, 0.010860356950406698]",True,True
0.025,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.011004554622456808,0.01170272293027878,0.011004554622456808,"[0.36179131533868036, 0.1348363574295293, 0.03862485634829869, 0.008253966683332005]",True,True
0.025,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.006729067779610631,0.01087322770249407,0.006729067779610631,"[0.3575158284958342, 0.13404906068500555, 0.03826562906255147, 0.00844298478189562]",True,True
0.025,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.016273905667111066,0.033229798265999894,0.016273905667111066,"[0.5018359544811365, 0.2298970601590538, 0.07868097344614612, 0.021837524649338157]",True,True
0.025,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.03614620785469724,0.03863370326788357,-0.03614620785469724,"[0.4494158409593282, 0.21182770290973144, 0.08597757080109422, 0.030866966723763926]",True,True
0.025,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.04568055256779158,0.039806478348969,-0.04568055256779158,"[0.43988149624623385, 0.20691326633014648, 0.09245486997218165, 0.03414734852101409]",True,True
0.025,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.05046281365896488,0.06958023203605768,-0.05046281365896488,"[0.612823539039557, 0.46165857212267003, 0.3187976417587689, 0.21083314499183775]",True,True
0.025,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.11618212998787714,0.11866732038752961,-0.11618212998787714,"[0.5471042227106447, 0.37780223648359823, 0.28593519559347885, 0.1969228897192241]",True,True
0.025,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.10875079423170819,0.11336728167847307,-0.10875079423170819,"[0.5545355584668137, 0.38867658187343646, 0.2876454255916296, 0.19810713341129238]",True,True
0.025,sp_hospital,H,real,sp_hospital,sp_hospital,0.11999544165768378,0.046593192619478536,-0.11999544165768378,"[0.32513186299552077, 0.11191826903576058, 0.037940394857920785, 0.007644604301013643]",True,True
0.025,sp_hospital,H,real,sp_hospital,sp_hospital,0.0623057543203413,0.0547506679966239,0.0623057543203413,"[0.5074330589735458, 0.2418676929325186, 0.10725646046322906, 0.03145336128533199]",True,True
0.025,sp_hospital,H,real,sp_hospital,sp_hospital,0.14936162245225326,0.0612171793289567,-0.14936162245225326,"[0.2957656822009513, 0.09700051008955451, 0.0262249522816488, 0.005148039780148529]",True,True
0.025,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.0028845462895065177,0.0803847294180061,0.0028845462895065177,"[0.8378274786863459, 0.6190322150493348, 0.4629117940952196, 0.2622637792622165]",True,True
0.025,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.05880316061103863,0.05182658962818015,-0.05880316061103863,"[0.7761397717858007, 0.6472810674596151, 0.5051691773077156, 0.3619087171202761]",True,True
0.025,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.02329257553017572,0.019883713562994704,-0.02329257553017572,"[0.8116503568666636, 0.6799873684072897, 0.5438687754288117, 0.40740307576247]",True,True
0.025,sp_workplace,H,real,sp_workplace,sp_workplace,0.05103588624763922,0.027567855288930024,0.05103588624763922,"[0.3411622315915793, 0.1468282751800939, 0.0706282626559113, 0.006963835630802878]",True,True
0.025,sp_workplace,H,real,sp_workplace,sp_workplace,0.04273686556201228,0.01742799009895661,0.04273686556201228,"[0.3328632109059524, 0.1274556904319416, 0.05764773803553278, 0.00705650492506696]",True,True
0.025,sp_workplace,H,real,sp_workplace,sp_workplace,0.07448836162747186,0.037342925458271635,0.07448836162747186,"[0.36461470697141196, 0.15572046861567548, 0.07699428096298416, 0.007353429185682233]",True,True
0.025,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.11815445587858409,0.15974243094733828,-0.11815445587858409,"[0.5140402095402273, 0.1686371917874545, 0.10280972818776596, 0.022725454147103218]",True,True
0.025,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.1107795133837981,0.1568211859322138,-0.1107795133837981,"[0.5214151520350133, 0.1715291585414207, 0.10863630909209228, 0.027133964239683808]",True,True
0.025,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.13392083928033294,0.16228324446162454,-0.13392083928033294,"[0.4982738261384785, 0.1722467109737363, 0.1034207522268646, 0.021342868027879765]",True,True
0.025,ad_memory_r1,R,synthetic,ad_memory_r1,synthetic,0.030428461201582158,0.025136497687453813,-0.030428461201582158,"[0.7659212025832401, 0.5487469611758253, 0.35786705242254724, 0.1265198464013495]",True,True
0.025,ad_memory_r1,R,synthetic,ad_memory_r1,synthetic,0.04259650405521975,0.03283732526263117,-0.04259650405521975,"[0.7537531597296026, 0.524295227056025, 0.33008229865261396, 0.07486328516804677]",True,True
0.025,ad_memory_r1,R,synthetic,ad_memory_r1,synthetic,0.010914083575037759,0.02849894548234109,-0.010914083575037759,"[0.7854355802097845, 0.5282219509912508, 0.2498068776163228, 0.08190580348958877]",True,True
0.025,ad_memory_r2,R,synthetic,ad_memory_r2,synthetic,0.01594034241727127,0.030429751861089965,0.01594034241727127,"[0.7984847211154962, 0.6256804351765657, 0.3122546869948579, 0.11952007145527054]",True,True
0.025,ad_memory_r2,R,synthetic,ad_memory_r2,synthetic,0.04835229413110642,0.07565393490308416,0.04835229413110642,"[0.8308966728293313, 0.629787518786032, 0.3803710775342052, 0.19578137776059856]",True,True
0.025,ad_memory_r2,R,synthetic,ad_memory_r2,synthetic,0.025947469371401466,0.04363367981679457,0.025947469371401466,"[0.8084918480696264, 0.5731514800197661, 0.34625975265735415, 0.1808525458182621]",True,True
0.025,ad_memoryless_r1,R,synthetic,ad_memoryless_r1,synthetic,0.005766192798687612,0.0017401417238420542,-0.005766192798687612,"[0.049124122365600154, 0.0009731757129174556, 5.083368577237685e-05, -9.234564289329244e-06]",False,True
0.025,ad_memoryless_r1,R,synthetic,ad_memoryless_r1,synthetic,0.01501138387986855,0.004354636855827205,0.01501138387986855,"[0.06990169904415632, 0.004350996584637964, 0.00016287202669559438, -7.764916430690995e-07]",False,True
0.025,ad_memoryless_r1,R,synthetic,ad_memoryless_r1,synthetic,0.011286172549566445,0.003426995662836161,-0.011286172549566445,"[0.04360414261472132, 0.004345412214138663, 0.00017793301005093816, 5.946437124952838e-06]",True,True
0.025,ad_memoryless_r2,R,synthetic,ad_memoryless_r2,synthetic,0.08535236797970489,0.027576139173726987,0.08535236797970489,"[0.14697279419602977, 0.02642276284177632, 0.0044272485366138505, 0.00023406314300510403]",True,True
0.025,ad_memoryless_r2,R,synthetic,ad_memoryless_r2,synthetic,0.020548247724111714,0.0063983519729133975,-0.020548247724111714,"[0.041072178492213174, 0.0010591234735578615, 2.9533224485967653e-05, 1.931059393506271e-06]",True,True
0.025,ad_memoryless_r2,R,synthetic,ad_memoryless_r2,synthetic,0.023240778141418242,0.0068655687270839615,-0.023240778141418242,"[0.038379648074906646, 0.0017696225034160822, 0.0001459214343316504, 5.154898473140038e-06]",True,True
0.025,copenhagen_bluetooth,R,real,copenhagen_bluetooth,copenhagen_bluetooth,0.0010660640620442918,0.00227652872280101,0.0010660640620442918,"[0.44799175248150863, 0.22414822654857994, 0.10332171391971795, 0.042048191790138065]",True,True
0.025,copenhagen_bluetooth,R,real,copenhagen_bluetooth,copenhagen_bluetooth,0.0020617087828359026,0.0038415251113698666,-0.0020617087828359026,"[0.44486397963662844, 0.2160955143020304, 0.11024508878437184, 0.03567983640953819]",True,True
0.025,copenhagen_bluetooth,R,real,copenhagen_bluetooth,copenhagen_bluetooth,0.03145288569628896,0.024614308749463958,0.03145288569628896,"[0.4783785741157533, 0.24834692149519255, 0.13321654063268218, 0.055137856870661826]",True,True
0.025,copenhagen_bluetooth__pwt,R,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.0203031511801659,0.02562563276551995,-0.0203031511801659,"[0.6944585739550032, 0.5478404323331468, 0.4373634869866104, 0.33102496686144983]",True,True
0.025,copenhagen_bluetooth__pwt,R,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.021193262831796345,0.01993891126339427,-0.021193262831796345,"[0.6935684623033728, 0.5486233461093586, 0.4450820263025824, 0.3461605114293992]",True,True
0.025,copenhagen_bluetooth__pwt,R,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.03424285561846363,0.04336910703869308,-0.03424285561846363,"[0.6805188695167055, 0.5147512394861419, 0.41741926373009497, 0.3270241903105754]",True,True
0.025,dar_a08_r1,R,synthetic,dar_a08_r1,synthetic,0.0026543619708297994,0.03135967679815521,-0.0026543619708297994,"[0.7818176877186112, 0.562726918553277, 0.34834474221947853, 0.2767030002166336]",True,True
0.025,dar_a08_r1,R,synthetic,dar_a08_r1,synthetic,0.014382564722702829,0.012849148181406145,0.014382564722702829,"[0.7988546144121438, 0.5860951204492932, 0.43762015592368947, 0.2915296410118471]",True,True
0.025,dar_a08_r1,R,synthetic,dar_a08_r1,synthetic,0.050751161840733916,0.08837796425838963,0.050751161840733916,"[0.8352232115301749, 0.686649684666952, 0.5358637876078022, 0.39080622912925056]",True,True
0.025,dar_a08_r2,R,synthetic,dar_a08_r2,synthetic,0.022145936604715866,0.056035217099049114,-0.022145936604715866,"[0.7562741019309296, 0.5259050210284102, 0.39734459112983384, 0.2421286095505965]",True,True
0.025,dar_a08_r2,R,synthetic,dar_a08_r2,synthetic,0.049151297510584,0.03785973882606666,0.049151297510584,"[0.8275713360462295, 0.5530152954318271, 0.39902034706275424, 0.3202192540454895]",True,True
0.025,dar_a08_r2,R,synthetic,dar_a08_r2,synthetic,0.010104245376459042,0.07754244831269899,0.010104245376459042,"[0.7885242839121045, 0.5824580262285178, 0.32698157013052753, 0.1578680092669388]",True,True
0.025,dar_a0_r1,R,synthetic,dar_a0_r1,synthetic,0.02190196267844763,0.01296566370206343,0.02190196267844763,"[0.4083537681096622, 0.0989392145987664, 0.024663022948756455, 0.0009570818577234144]",True,True
0.025,dar_a0_r1,R,synthetic,dar_a0_r1,synthetic,0.05267849416906728,0.01924814065315484,-0.05267849416906728,"[0.33377331126214727, 0.06185018454187264, 0.014337526260019785, 0.0005047332906093592]",True,True
0.025,dar_a0_r1,R,synthetic,dar_a0_r1,synthetic,0.03869508495462676,0.017156482899126944,-0.03869508495462676,"[0.3477567204765878, 0.06129016798752324, 0.0035589832738585395, 0.0007782073929673667]",True,True
0.025,dar_a0_r2,R,synthetic,dar_a0_r2,synthetic,0.04428914249047783,0.019032440116248824,0.04428914249047783,"[0.44036165004334793, 0.11195675817665442, 0.01679854860776876, 0.000970507564716635]",True,True
0.025,dar_a0_r2,R,synthetic,dar_a0_r2,synthetic,0.03467720437637922,0.028083148127143066,0.03467720437637922,"[0.4307497119292493, 0.13221210987734117, 0.04211914450962508, 0.0012093301198491534]",True,True
0.025,dar_a0_r2,R,synthetic,dar_a0_r2,synthetic,0.07540930592974171,0.030006147192422474,0.07540930592974171,"[0.4714818134826118, 0.12606349840986333, 0.014973763451500983, 0.0014632173532062123]",True,True
0.025,nr_digg_reply,R,real,nr_digg_reply,nr_digg_reply,0.0099776334464614,0.003188782224878701,0.0099776334464614,"[0.013042632565714527, 0.002372898596473974, 0.000531750409097986, -1.3765947217219363e-05]",False,True
0.025,nr_digg_reply,R,real,nr_digg_reply,nr_digg_reply,0.013701805217600414,0.004454434883828156,0.013701805217600414,"[0.01676680433685354, 0.0032613860395699513, 0.0009799472715494918, -1.552050632854313e-05]",False,True
0.025,nr_digg_reply,R,real,nr_digg_reply,nr_digg_reply,0.00977741718943332,0.003045503003105262,0.00977741718943332,"[0.012842416308686447, 0.002063436114085859, 0.0004608107210879718, -2.1267487549672396e-05]",False,True
0.025,nr_digg_reply__pwt,R,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.0064181561102272765,0.0021717652600381165,0.0064181561102272765,"[0.014568000511612986, 0.00271360614753461, 0.00035991398632731145, -1.741521118862778e-05]",False,True
0.025,nr_digg_reply__pwt,R,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.0068298002274307275,0.001973418295882105,0.0068298002274307275,"[0.014979644628816437, 0.00161877872504483, 0.0002510365580934128, -1.6088088084811034e-05]",False,True
0.025,nr_digg_reply__pwt,R,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.008029576615263479,0.002415648147283999,0.008029576615263479,"[0.01617942101664919, 0.0020345383637557428, 0.0004026526405633607, -1.7855384678773116e-05]",False,True
0.025,snap_collegemsg,R,real,snap_collegemsg,snap_collegemsg,0.05744298730683382,0.03901093577231748,0.05744298730683382,"[0.16049256094464276, 0.07069227615057154, 0.03134817689510554, 0.01318120171059917]",True,True
0.025,snap_collegemsg,R,real,snap_collegemsg,snap_collegemsg,0.12080194127194181,0.06425714685175903,0.12080194127194181,"[0.22385151490975075, 0.09096685281298779, 0.044667846893306794, 0.017212845402639884]",True,True
0.025,snap_collegemsg,R,real,snap_collegemsg,snap_collegemsg,0.09860065993802934,0.04787273953027163,0.09860065993802934,"[0.20165023357583828, 0.06644318444232263, 0.032812298731101135, 0.010255713983473556]",True,True
0.025,snap_collegemsg__pwt,R,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.02097653809440836,0.0247068489152875,0.02097653809440836,"[0.5308045479224182, 0.26167276391601313, 0.09823354557748375, 0.03395842291064902]",True,True
0.025,snap_collegemsg__pwt,R,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.014456872395846698,0.020101308698487037,0.014456872395846698,"[0.5242848822238565, 0.25230626752155716, 0.0909866274420848, 0.03866934227186376]",True,True
0.025,snap_collegemsg__pwt,R,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.035791072660685375,0.047851432288309306,0.035791072660685375,"[0.5456190824886952, 0.29856399707120834, 0.11790705596846338, 0.055157478290284404]",True,True
0.025,snap_email_eu,R,real,snap_email_eu,snap_email_eu,0.006637139842760931,0.014218785972386091,-0.006637139842760931,"[0.49908995179070526, 0.26916176932773905, 0.14431877101016125, 0.03111462294599357]",True,True
0.025,snap_email_eu,R,real,snap_email_eu,snap_email_eu,0.0004619072883071951,0.01134483027571019,-0.0004619072883071951,"[0.505265184345159, 0.27483757375637924, 0.1431722236149084, 0.04391575700255425]",True,True
0.025,snap_email_eu,R,real,snap_email_eu,snap_email_eu,0.01971897233759834,0.015499833215537731,0.01971897233759834,"[0.5254460639710645, 0.2684312944018054, 0.1617715395041035, 0.02716795230682919]",True,True
0.025,snap_email_eu__pwt,R,surrogate,snap_email_eu__pwt,snap_email_eu,0.03833041571144202,0.03974159448753185,-0.03833041571144202,"[0.6488583293084783, 0.42181279386663895, 0.27638243292026293, 0.07011303408198241]",True,True
0.025,snap_email_eu__pwt,R,surrogate,snap_email_eu__pwt,snap_email_eu,0.04867735999713818,0.03792200999659691,-0.04867735999713818,"[0.6385113850227822, 0.4306982164129035, 0.28111465004792113, 0.08200482135047255]",True,True
0.025,snap_email_eu__pwt,R,surrogate,snap_email_eu__pwt,snap_email_eu,0.03918034337065679,0.04704227668639612,-0.03918034337065679,"[0.6480084016492635, 0.40769528720197856, 0.27265271353907133, 0.0596074589915921]",True,True
0.025,snap_mathoverflow,R,real,snap_mathoverflow,snap_mathoverflow,0.024819301503930274,0.009678727980489922,0.024819301503930274,"[0.10920324498908342, 0.03027837858836208, 0.00764594815040352, 0.0016540472893198808]",True,True
0.025,snap_mathoverflow,R,real,snap_mathoverflow,snap_mathoverflow,0.006052595152944887,0.002847759087911658,0.006052595152944887,"[0.09043653863809803, 0.01644338466925315, 0.002963921536843358, 0.0009370162052578144]",True,True
0.025,snap_mathoverflow,R,real,snap_mathoverflow,snap_mathoverflow,0.0165676123498162,0.006894973918213792,-0.0165676123498162,"[0.06781633113533694, 0.010705778649684023, 0.0032026493235111464, 0.0007620523138219297]",True,True
0.025,snap_mathoverflow__pwt,R,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.006530464931352065,0.004296394344231477,-0.006530464931352065,"[0.3442562957848715, 0.1389994608318327, 0.06221068682227174, 0.026966482351287693]",True,True
0.025,snap_mathoverflow__pwt,R,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.006827504414907815,0.005580408926860292,-0.006827504414907815,"[0.34395925630131574, 0.13266338043604037, 0.0511086225906635, 0.018255383240581076]",True,True
0.025,snap_mathoverflow__pwt,R,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.019044650408713337,0.011082571443726288,-0.019044650408713337,"[0.3317421103075102, 0.12963066498674858, 0.04803134786992588, 0.014573869336952022]",True,True
0.025,sp_highschool2013,R,real,sp_highschool2013,sp_highschool2013,0.011893098378061406,0.015139842356178691,-0.011893098378061406,"[0.473668950435964, 0.23951452487187738, 0.10824755889043414, 0.05283949265702263]",True,True
0.025,sp_highschool2013,R,real,sp_highschool2013,sp_highschool2013,0.03896359815750461,0.026326236619881583,0.03896359815750461,"[0.52452564697153, 0.25948472413742, 0.09712192351994413, 0.024112849672040734]",True,True
0.025,sp_highschool2013,R,real,sp_highschool2013,sp_highschool2013,0.004207012062228177,0.017612701007581985,-0.004207012062228177,"[0.48135503675179725, 0.2478414287731161, 0.10743966322103057, 0.025535961689180167]",True,True
0.025,sp_highschool2013__pwt,R,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.02123919256259943,0.043843455605553514,-0.02123919256259943,"[0.6420471601359224, 0.4659467698601224, 0.3396995827494916, 0.2593664908893139]",True,True
